"surah","ayahs","occasion"
9,"74","عن أنس بن مالك رضي الله عنه: سأل أنس - بعض من كان عنده - عن زيد بن أرقم رضي الله عنه فقال: هو الذي يقول له رسول الله ﷺ: «أوفى الله له بإذنه ». 
قال: وذلك حين سمع رجلاً من المنافقين يقول - ورسول الله ﷺ يخطب -: لئن كان صادقاً فنحن شر من الحمير، فقال زيد بن أرقم: فهو والله صادق، ولأنت شر من الحمار. ثم رفع ذلك إلى رسول الله ﷺ، فجحده، فأنزل الله هذه الآية تصديقاً لزيد، يعني قوله: { يَحْلِفُونَ بِٱللَّهِ مَا قَالُوا۟ } الآية."
9,"74","ولها سبب آخر: فقد جاء عن ابن عباس رضي الله عنهما قال: كان رسول الله ﷺ جالساً تحت ظل شجرة، فقال: « إنه سيأتيكم إنسان فينظر إليكم - بعين الشيطان - فإذا جاء فلا تكلموه »، فلم يلبثوا أن طلع رجل أزرق، فدعاه رسول الله ﷺ فقال: « علام تشتمني أنت وأصحابك؟ »، فانطلق الرجل فجاء بأصحابه فحلفوا بالله ما قالوا، حتى تجاوز عنهم، فأنزل الله { يَحْلِفُونَ بِٱللَّهِ مَا قَالُوا۟ } الآية."
9,"79","عَنْ أَبِي مَسْعُودٍ رضي الله عنه قَالَ: أُمِرْنَا بِالصَّدَقَةِ، وَكُنَّا نُحَامِلُ، فَتَصَدَّقَ أَبُو عَقِيلٍ بِنِصْفِ صَاعٍ، قَالَ: وَجَاء إِنْسَانٌ بِشَيْءٍ أَكْثَرَ مِنْهُ، فَقَالَ الْمُنَافِقُونَ: إِنَّ اللهَ لَغَنِيٌّ عَنْ صَدَقَةِ هَذَا، وَمَا فَعَلَ هَذَا الْآخَرُ إِلَّا رِيَاءً، فَنَزَلَتْ: { ٱلَّذِينَ يَلْمِزُونَ ٱلْمُطَّوِّعِينَ مِنَ ٱلْمُؤْمِنِينَ فِى ٱلصَّدَقَـٰتِ وَٱلَّذِينَ لَا يَجِدُونَ إِلَّا جُهْدَهُمْ } ولم يلفظ بشر بالمطوعين."
9,"84","عَنْ ابْنِ عَبَّاسٍ رضي الله عنهما عَنْ عُمَرَ بْنِ الْخَطَّابِ رضي الله عنه أَنَّهُ قَالَ: لَمَّا مَاتَ عَبْدُ اللهِ بْنُ أَبَيٍّ أبْنُ سَلُولَ، دُعِيَ لَهُ رَسُولُ اللهِ ﷺ لِيُصَلِّيَ عَلَيْهِ، فَلَمَّا قَامَ رَسُولُ اللهِ ﷺ وَثَبْتُ إِلَيْهِ، فَقُلْتُ: يَا رَسُولَ اللهِ، أَتُصَلِّي عَلَى ابْنِ أُبَيٍّ، وَقَدْ قَالَ: يَوْمَ كَذَا وَكَذَا، قَالَ: أُعَدِّدُ عَلَيْهِ قَوْلَهُ، فَتَبَسَّمَ رَسُولُ اللهِ ﷺ وَقَالَ: « أَخِّرْ عَنِّي يَا عُمَرُ »، فَلَمَّا أَكْثَرْتُ عَلَيْهِ، قَالَ: « إِنِّي خُيِّرْتُ فَاخْتَرْتُ، لَوْ أَعْلَمُ أَنِّي إِنْ زِدْتُ عَلَى السَّبْعِينَ يُغْفَرْ لَهُ لَزِدْتُ عَلَيْهَا »، قَالَ: فَصَلَّى عَلَيْهِ رَسُولُ اللهِ ﷺ ثُمَّ انْصَرَفَ، فَلَمْ يَمْكُثْ إِلَّا يَسِيراً حَتَّى نَزَلَتِ الْآيَتَانِ مِنْ بَرَاءَةَ: { وَلَا تُصَلِّ عَلَىٰٓ أَحَدٍ مِّنْهُم مَّاتَ أَبَدًا } إِلَى قَوْلِهِ: { وَهُمْ فَـٰسِقُونَ }، قَالَ: فَعَجِبْتُ بَعْدُ مِنْ جُرْأَتِي عَلَى رَسُولِ اللهِ ﷺ، وَاللهُ وَرَسُولُهُ أَعْلَمُ. واللفظ للبخاري."
9,"84","عَنِ ابْنِ عُمَرَ رضي الله عنهما أَنَّ عَبْدَ اللهِ بْنَ أُبَيٍّ لَمَّا تُوُفِّيَ، جَاءَ ابْنُهُ إِلَى النَّبِيِّ ﷺ، فَقَالَ: يَا رَسُولَ اللهِ أَعْطِنِي قَمِيصَكَ أُكَفِّنُهُ فِيهِ، وَصَلِّ عَلَيْهِ، وَاسْتَغْفِرْ لَهُ، فَأَعْطَاهُ النَّبِيُّ ﷺ قَمِيصَهُ، فَقَالَ: « آذِنِّي أُصَلِّي عَلَيْهِ »، فَآذَنَهُ، فَلَمَّا أَرَادَ أَنْ يُصَلِّيَ عَلَيْهِ جَذَبَهُ عُمَرُ رضي الله عنه، فَقَالَ: أَلَيْسَ اللهُ نَهَاكَ أَنْ تُصَلِّيَ عَلَى الْمُنَافِقِينَ؟ فَقَالَ: أَنَا بَيْنَ خِيَرَتَيْنِ، قَالَ: { ٱسْتَغْفِرْ لَهُمْ أَوْ لَا تَسْتَغْفِرْ لَهُمْ إِن تَسْتَغْفِرْ لَهُمْ سَبْعِينَ مَرَّةً فَلَن يَغْفِرَ ٱللَّهُ لَهُمْ ۚ }، فَصَلَّى عَلَيْهِ، فَنَزَلَتْ: { وَلَا تُصَلِّ عَلَىٰٓ أَحَدٍ مِّنْهُم مَّاتَ أَبَدًا وَلَا تَقُمْ عَلَىٰ قَبْرِهِۦٓ ۖ }، واللفظ للبخاري."
9,"84","عن ابن عباس رضي الله عنهما، أن عبد الله بن عبد الله بن أُبَيٍّ قال له أبوه: أي بني! اطلب ثوباً من ثياب النبي ﷺ تُكَفِّنِّي فيه، ومره فليصلِّ عَلَيَّ، قال: فأتاه فقال: يا رسول الله! قد عرفت شرف عبد الله، وهو يطلب إليك ثوباً من ثيابكَ تُكَفِّنْه فيه وتصلِّي عليه، فقال عمر: يا رسول الله! أتصلي عليه وقد نهاك الله أن تصلي عليه! فقال: « أين؟ » فقال: { ٱسْتَغْفِرْ لَهُمْ أَوْ لَا تَسْتَغْفِرْ لَهُمْ إِن تَسْتَغْفِرْ لَهُمْ سَبْعِينَ مَرَّةً فَلَن يَغْفِرَ ٱللَّهُ لَهُمْ ۚ }. قال: « فإني سازيد على سبعين »، فأنزل الله عز و جل: { وَلَا تُصَلِّ عَلَىٰٓ أَحَدٍ مِّنْهُم مَّاتَ أَبَدًا وَلَا تَقُمْ عَلَىٰ قَبْرِهِۦٓ ۖ } الآية، قال: فأرسل إلى عمر، فأخبر بذلك."
9,"95","عن كعب بن مالك رضي الله عنه يقول: لما قدم رسول الله ﷺ من تبوك جلس للناس، فلما فعل ذلك جاءه المخلفون فطفقوا يعتذرون إليه، ويحلفون له، وكانوا بضعة وثمانين رجلاً، فقبل منهم رسول الله ﷺ علانيتهم، وبايعهم واستغفر لهم، ووكل سرائرهم إلى الله، وصدقته حديثي، فقال كعب: والله ما أنعم الله عليّ من نعمة قط بعد أن هداني للإسلام، أعظم في نفسي من صدق رسول الله، أن لا أكون كذبته فأهلك، كما هلك الذين كذبوا، إن الله قال للذين كذبوا حين أنزل الوحي شر ما قال لأحد: { سَيَحْلِفُونَ بِٱللَّهِ لَكُمْ إِذَا ٱنقَلَبْتُمْ إِلَيْهِمْ لِتُعْرِضُوا۟ عَنْهُمْ ۖ فَأَعْرِضُوا۟ عَنْهُمْ ۖ إِنَّهُمْ رِجْسٌ ۖ وَمَأْوَىٰهُمْ جَهَنَّمُ جَزَآءَۢ بِمَا كَانُوا۟ يَكْسِبُونَ ﴿٩٥﴾ } إلى قوله: { فَإِنَّ ٱللَّهَ لَا يَرْضَىٰ عَنِ ٱلْقَوْمِ ٱلْفَـٰسِقِينَ }."
9,"102","عن ابن عباس رضي الله عنهما: قوله: { وَءَاخَرُونَ ٱعْتَرَفُوا۟ بِذُنُوبِهِمْ خَلَطُوا۟ عَمَلًا صَـٰلِحًا وَءَاخَرَ سَيِّئًا } قال: كانوا عشرة رهط تخلفوا عن النبي ﷺ في غزوة تبوك، فلما حضر رجوع النبي ﷺ، أوثق سبعة منهم أنفسهم بسواري المسجد، وكان ممر النبي ﷺ إذا رجع في المسجد عليهم، فلما رآهم قال: « من هؤلاء الموثقون أنفسهم بالسواري؟ » قالوا: هذا أبو لبابة وأصحاب له تخلفوا عنك يا رسول الله حتى تطلقهم وتعذرهم، فقال النبي ﷺ: « وأنا أقسم بالله لا أطلقهم ولا أعذرهم حتى يكون الله هو الذي يطلقهم، رغبوا عني وتخلفوا عن الغزو مع المسلمين »، فلما بلغهم ذلك، قالوا: ونحن نقسم بالله لا نطلق أنفسنا حتى يكون الله الذي يطلقنا، فأنزل الله تبارك وتعالى: { وَءَاخَرُونَ ٱعْتَرَفُوا۟ بِذُنُوبِهِمْ خَلَطُوا۟ عَمَلًا صَـٰلِحًا وَءَاخَرَ سَيِّئًا عَسَى ٱللَّهُ أَن يَتُوبَ عَلَيْهِمْ ۚ إِنَّ ٱللَّهَ غَفُورٌ رَّحِيمٌ }، « وعسى » من الله واجب، فلما نزلت أرسل إليهم النبي ﷺ فأطلقهم وعذرهم."
9,"107","عن ابن عباس رضي الله عنهما قوله: { وَٱلَّذِينَ ٱتَّخَذُوا۟ مَسْجِدًا ضِرَارًا }، وهم أناس من الأنصار، ابتنوا مسجداً فقال لهم أبو عامر: ابنوا مسجدكم واستعدوا بما استطعتم من قوة ومن سلاح، فإني ذاهب إلى قيصر ملك الروم آتي بجند من الروم فأخرج محمداً وأصحابه، فلما فرغوا من مسجدهم أتوا النبي ﷺ، فقالوا: قد فرغنا من بناء مسجدنا، فنحب أن تصلي فيه، وتدعو لنا بالبركة، فأنزل الله فيه: { لَا تَقُمْ فِيهِ أَبَدًا ۚ لَّمَسْجِدٌ أُسِّسَ عَلَى ٱلتَّقْوَىٰ مِنْ أَوَّلِ يَوْمٍ أَحَقُّ أَن تَقُومَ فِيهِ ۚ } إلى قوله { وَٱللَّهُ لَا يَهْدِى ٱلْقَوْمَ ٱلظَّـٰلِمِينَ }."
9,"109","عَنْ أَبِي هُرَيْرَةَ رضي الله عنه، عَنِ النَّبِي ﷺ قَالَ: نَزَلَتْ هَذِهِ الْآيَةُ فِي أَهْلِ قُبَاءٍ، { فِيهِ رِجَالٌ يُحِبُّونَ أَن يَتَطَهَّرُوا۟ ۚ } قَالَ: كَانُوا يَسْتَنْجُونَ بِالْمَاءِ، فَنَزَلَتْ فِيهِمْ هَذِهِ الْآيَةُ."
9,"113-114","عَنْ عَلِيٍّ رَضِيَ اللهُ تَعَالَى عَنْهُ قَالَ: سَمِعْتُ رَجُلاً يَسْتَغْفِرُ لِأَبَوَيْهِ وَهُمَا مُشْرِكَانِ، فَقُلْتُ: تَسْتَغْفِرُ لِأَبَوَيْكَ وَهُمَا مُشْرِكَانِ، فَقَالَ: أَلَيْسَ قَدْ اسْتَغْفَرَ إِبْرَاهِيمُ لِأَبِيهِ وَهُوَ مُشْرِكٌ، قَالَ: فَذَكَرْتُ ذَلِكَ لِلنَّبِيِّ ﷺ فَنَزَلَتْ: { مَا كَانَ لِلنَّبِىِّ وَٱلَّذِينَ ءَامَنُوٓا۟ أَن يَسْتَغْفِرُوا۟ لِلْمُشْرِكِينَ } إلى آخرِ الآيَتَيْنِ، قَالَ عبد الرحمن: فَأَنْزَلَ اللهُ { وَمَا كَانَ ٱسْتِغْفَارُ إِبْرَٰهِيمَ لِأَبِيهِ إِلَّا عَن مَّوْعِدَةٍ وَعَدَهَآ إِيَّاهُ }."
9,"113-114","عن ابن عباس رضي الله عنهما قوله: { مَا كَانَ لِلنَّبِىِّ وَٱلَّذِينَ ءَامَنُوٓا۟ أَن يَسْتَغْفِرُوا۟ لِلْمُشْرِكِينَ } الآية، فكانوا يستغفرون لهم حتى نزلت هذه الآية، فلما نزلت أمسكوا عن الاستغفار لأمواتهم، ولم ينهوا أن يستغفروا للأحياء حتى يموتوا، ثم أنزل الله: { وَمَا كَانَ ٱسْتِغْفَارُ إِبْرَٰهِيمَ لِأَبِيهِ إِلَّا عَن مَّوْعِدَةٍ وَعَدَهَآ إِيَّاهُ } الآية."
